functional,1600-01-01T00:00:00,"""1600-01-01T23:00:00.000Z""",1600-01-01T00:00:00,"""1600-01-01T23:00:00.000Z""",417,4_3_publicServices,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7344212VG4174C,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7344212&rc2=VG4174C,12754 m2,12754
functional,1600-01-01T00:00:00,"""1600-01-01T23:00:00.000Z""",1600-01-01T00:00:00,"""1600-01-01T23:00:00.000Z""",417,4_3_publicServices,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7245802VG4174E,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7245802&rc2=VG4174E,916 m2,916
functional,1600-01-01T00:00:00,"""1600-01-01T23:00:00.000Z""",1600-01-01T00:00:00,"""1600-01-01T23:00:00.000Z""",417,4_2_retail,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7145609VG4174E,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7145609&rc2=VG4174E,785 m2,785
functional,1600-01-01T00:00:00,"""1600-01-01T23:00:00.000Z""",1600-01-01T00:00:00,"""1600-01-01T23:00:00.000Z""",417,4_3_publicServices,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6964002VG4166D,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6964002&rc2=VG4166D,7244 m2,7244
functional,1600-01-01T00:00:00,"""1600-01-01T23:00:00.000Z""",1600-01-01T00:00:00,"""1600-01-01T23:00:00.000Z""",417,4_3_publicServices,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6858108VG4165H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6858108&rc2=VG4165H,8849 m2,8849
functional,1675-01-01T00:00:00,"""1675-01-01T23:00:00.000Z""",1675-01-01T00:00:00,"""1675-01-01T23:00:00.000Z""",342,1_residential,10,10,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7346217VG4174E,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7346217&rc2=VG4174E,667 m2,667
functional,1700-01-01T00:00:00,"""1700-01-01T23:00:00.000Z""",1700-01-01T00:00:00,"""1700-01-01T23:00:00.000Z""",317,4_3_publicServices,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7651306VG4175B,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7651306&rc2=VG4175B,4936 m2,4936
functional,1700-01-01T00:00:00,"""1700-01-01T23:00:00.000Z""",1700-01-01T00:00:00,"""1700-01-01T23:00:00.000Z""",317,4_3_publicServices,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7349207VG4174G,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7349207&rc2=VG4174G,615 m2,615
functional,1700-01-01T00:00:00,"""1700-01-01T23:00:00.000Z""",1700-01-01T00:00:00,"""1700-01-01T23:00:00.000Z""",317,4_3_publicServices,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7247403VG4174E,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7247403&rc2=VG4174E,1906 m2,1906
functional,1700-01-01T00:00:00,"""1700-01-01T23:00:00.000Z""",1700-01-01T00:00:00,"""1700-01-01T23:00:00.000Z""",317,1_residential,27,22,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6952101VG4165B,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6952101&rc2=VG4165B,2750 m2,2750
functional,1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",217,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7849026VG4174H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7849026&rc2=VG4174H,112 m2,112
functional,1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",217,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7849025VG4174H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7849025&rc2=VG4174H,456 m2,456
functional,1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",217,4_1_office,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7849024VG4174H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7849024&rc2=VG4174H,594 m2,594
functional,1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",217,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7849023VG4174H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7849023&rc2=VG4174H,386 m2,386
functional,1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",217,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7849021VG4174H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7849021&rc2=VG4174H,148 m2,148
functional,1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",217,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7849019VG4174H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7849019&rc2=VG4174H,242 m2,242
functional,1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",217,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7849017VG4174H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7849017&rc2=VG4174H,762 m2,762
functional,1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",217,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7849016VG4174H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7849016&rc2=VG4174H,408 m2,408
functional,1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",217,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7849014VG4174H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7849014&rc2=VG4174H,604 m2,604
functional,1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",1800-01-01T00:00:00,"""1800-01-01T23:00:00.000Z""",217,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7849013VG4174H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7849013&rc2=VG4174H,818 m2,818
